PUBCHEM_SUBSTANCE_ID,smiles
17038222,COc1cc2cc(C(=O)NCCOc3ccccc3)c(N)nc2cc1OC
16990845,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)cc(I)c3O)c(=O)n2C1c1ccc(OC)c(OC)c1
17010110,COc1nc(Nc2ccc(I)cc2)nc(OC)n1
16974703,CCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(CC2CCCO2)c1=N
17119299,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc([N+](=O)[O-])c3O)c(=O)n2C1c1ccc(SC)cc1
223652341,COc1ccc(-c2cc(=O)oc3c4c(ccc23)OCN(Cc2ccc(C)cc2)C4)cc1
163715503,CCOCCOc1cccc(C(=O)Nc2ccc(OCC)cc2)c1
162163887,C=CCOc1cccc(C(=O)Nc2ccc(OCC)cc2)c1
17126299,C=CCOc1ccc(/C=c2\sc3n(c2=O)C(c2ccc(OC)c(OCC)c2)C(C(=O)OCC)=C(C)N=3)cc1
118052038,CCOCCOc1ccc(NC(=O)c2cccc(OCC)c2)cc1
16977326,Cc1ccccc1NC(=O)c1cc2c(=O)n3ccccc3nc2n(CCc2ccccc2)c1=N
17121358,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccccc4Cl)cc3)c(=O)n2C1c1ccc(OC)cc1
16962821,COc1cc(C(=O)Nc2ccc(I)cc2)cc(OC)c1OC
17121357,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4cccc(Br)c4)c(OC)c3)c(=O)n2C1c1ccc(OC)cc1
17011933,CCCCOc1cccc(C(=O)Nc2ccc(-c3nc4ccccc4s3)cc2)c1
17121356,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccccc4Cl)c(OC)c3)c(=O)n2C1c1ccc(OC)cc1
26513220,OCCNCc1ccc(-c2ccc(Br)cc2Cl)o1
16990836,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc(Cl)cc4[N+](=O)[O-])o3)c(=O)n2C1c1ccc(N(C)C)cc1
124750660,Cc1ccc(Cn2c(=N)c(C(=O)NCc3ccco3)cc3c(=O)n4ccccc4nc32)cc1
49843917,CCOc1cc(CNCCc2ccccc2)cc(Cl)c1OC
16977325,Cc1cccc(NC(=O)c2cc3c(=O)n4ccccc4nc3n(CCc3ccccc3)c2=N)c1
124752593,CCCCCn1c(N)c(C(=O)NCc2ccc(F)cc2)c2nc3ccccc3nc21
124752086,CCCCn1c(=N)c(C(=O)NCCc2ccc(OC)c(OC)c2)cc2c(=O)n3cccc(C)c3nc21
124353843,CCCCNC(=O)c1cc2c(=O)n3ccccc3nc2n(C)c1=N
17034642,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(CC)CC)cc3OC)c(=O)n2C1c1ccc(OC)c(OC)c1
17034588,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(-c4ccc([N+](=O)[O-])cc4)o3)c(=O)n2C1c1ccc(OC)cc1
124752209,COc1ccc(CNC(=O)c2cc3c(=O)n4ccccc4nc3n(C(C)C)c2=N)cc1
17136439,Cc1cc(/N=C/N2CCOCC2)n2c(nc3ccccc32)c1C#N
17136258,Cc1cc(/N=C/N2CCN(c3ccccc3)CC2)n2c(nc3ccccc32)c1C#N
16988671,Cc1ccc(Nc2nc(-c3ccc(I)cc3)cs2)cc1C
16979966,O=[N+]([O-])c1ccc(Nc2nc(N/N=C/c3cccc([N+](=O)[O-])c3)nc(Nc3ccccc3)n2)cc1
16976519,CCn1c(=N)c(C(=O)NCCOC)cc2c(=O)n3ccccc3nc21
17149854,CC(=O)Nc1nnc(SCc2cccc(Cl)c2)s1
17149831,CCC(=O)Nc1nnc(SCc2ccc(C(C)(C)C)cc2)s1
118051572,CCOCCOc1cccc(C(=O)NC2CCN(Cc3ccccc3)CC2)c1
124752757,CCn1c(=N)c(C(=O)NCc2ccc(OC)cc2)cc2c(=O)n3cccc(C)c3nc21
16974700,C=CCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(Cc2cccnc2)c1=N
17126290,C=CCc1cc(/C=c2/sc3n(c2=O)C(c2ccc(OC)c(OC)c2)C(C(=O)OCC)=C(C)N=3)cc(OC)c1O
17094778,CC(=O)Nc1nnc(SCc2ccccc2Cl)s1
17063156,CCSc1nnc(NC(C)=O)s1
17121355,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccco4)cc3)c(=O)n2C1c1ccc(OC)cc1
315489432,CCCCOc1ccc(NC(=O)c2ccc(F)cc2)cc1
16989371,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(C)C)cc3)c(=O)n2C1c1ccc(N(C)C)cc1
17126283,C=CCc1cc(/C=c2/sc3n(c2=O)C(c2ccccc2OC)C(C(=O)OCC)=C(C)N=3)cc(OC)c1O
16983898,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(CC)CC)cc3O)c(=O)n2C1c1cccc(OC)c1
251912743,CCCCOc1ccc(C(=O)Nc2ccc(Cl)cn2)cc1
16982912,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(CC)CC)cc3)c(=O)n2C1c1cc(OC)c(OC)cc1Br
16982584,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(CC)CC)cc3OC)c(=O)n2C1c1c(OC)ccc2ccccc12
16982581,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(O)c(OC)c3)c(=O)n2C1c1cccs1
16982579,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(O)c(OCC)c3)c(=O)n2C1c1ccc(Cl)cc1
17013515,CC(=O)Oc1ccc2ccccc2c1C(NC(=O)Cc1ccccc1)c1ccc(Cl)cc1
124353445,COCCNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(C)c1=N
16982573,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(CC)CC)cc3OC)c(=O)n2C1c1cc(OC)c(OC)cc1Br
118051510,CCCCOc1ccc(C(=O)Nc2cccc(NC(C)=O)c2)cc1
17110451,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4cc(I)c(O)c(OC)c4)c(=O)n32)cc1
17126280,C=CCc1cc(/C=c2/sc3n(c2=O)C(c2cc(OC)ccc2OC)C(C(=O)OCC)=C(C)N=3)cc(OC)c1O
49844849,CCCCOc1ccc(C(=O)Nc2ccc3c(c2)OCCO3)cc1
16982338,COc1ccc(-c2nc(-c3ccc(OC)c(OC)c3)[nH]c2-c2ccc(OC)cc2)cc1
124353796,CCCCNC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2cccnc2)c1=N
17047939,COc1ccc(OC)c(NC(=S)N2CCN(Cc3ccccc3)CC2)c1
17110450,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4cc(Br)c(O)c(OC)c4)c(=O)n32)cc1
16982457,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(O)c(OC)c3)c(=O)n2C1c1cc(OC)ccc1OC
16990397,CCCCNC(=O)CSc1nc2ccc(NC(=O)c3ccccc3)cc2s1
124750638,Cc1cccn2c(=O)c3cc(C(=O)NCC4CCCO4)c(=N)n(C(C)C)c3nc12
17124100,CCN1C(=O)c2ccc(C(=O)Nc3cc(C)on3)cc2C1=O
17107435,CCCCOc1ccc(C(=O)NC(=S)Nc2cc(C)cc(C)c2)cc1
17130680,CCCCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C/c4cccc(OC)c4OCCC)c(=O)n32)cc1OC
17098061,O=C(CCCOc1ccc(Cl)cc1Cl)NCCC1=CCCCC1
16982405,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(Br)c(N(CC)CC)cc3OC)c(=O)n2C1c1cc(OC)ccc1OC
16976595,COc1ccc(C(=O)NC(NC(=O)c2ccc(OC)cc2)c2ccccc2Cl)cc1
17093568,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccccc4OC(C)C)c(=O)n32)cc1
251912672,O=C1c2cccc3cccc(c23)C(=O)N1CCO
17093451,C=CCn1cc(/C=c2\sc3n(c2=O)C(c2ccc(OCC)cc2)C(C(=O)OCC)=C(C)N=3)c2ccccc21
17121353,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)C45CC6CC(CC(C6)C4)C5)c(OC)c3)c(=O)n2C1c1ccc(OC)cc1
17051727,CCCCOc1ccc(C(=O)Nc2ccc(C)c(Cl)c2)cc1
17047120,Cc1cc(NC(=O)c2cccc(I)c2)no1
17032716,CCCCOc1ccc(C(=O)Nc2cccc(C(=O)O)c2)cc1
17001620,Cc1cc(NC(=O)c2ccc(Br)c([N+](=O)[O-])c2)no1
16998648,CCCCOc1ccc(C(=O)Nc2cccc(Cl)c2)cc1
16981844,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(OC)c(OC)c3)c(=O)n2C1c1ccc(Cl)cc1
16974710,CNC(=O)c1cc2c(=O)n3ccccc3nc2n(CCc2ccccc2)c1=N
17417354,COc1cc(-c2nc(-c3ccc(F)cc3)c(-c3ccccc3)[nH]2)cc2c1OCO2
17093449,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(C)C)cc3)c(=O)n2C1c1ccc(OCC)cc1
17117337,Cc1ccc2ccc(C(Nc3ccccn3)c3ccc(C)c(C)c3)c(O)c2n1
17110061,C#CCOc1ccc(/C=c2/sc3n(c2=O)C(c2ccc(C(C)C)cc2)C(C(=O)OCC)=C(C)N=3)cc1OC
16995970,CCCCOc1ccc(C(=O)Nc2ccc(C(C)=O)cc2)cc1
16988416,CCCCOc1ccc(C(=O)Nc2ccc3nc(SC)sc3c2)cc1
17110846,CC(C)c1ccc(/C=N/c2ccc(N(C)C)cc2)cc1
17110048,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(I)o3)c(=O)n2C1c1ccc(C(C)C)cc1
17110449,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccc(O)c(OCC)c4)c(=O)n32)cc1
17000779,COC(=O)CCCCCNC(=O)COc1ccc(Cl)cc1Cl
17093708,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccc(OC)c(O)c4)c(=O)n32)cc1OCC
175616456,Oc1ccc(Br)cc1CN1CCC(N2CCN(c3ccccc3)CC2)CC1
175616103,CCN1CCN(C2CCN(Cc3cc(Br)ccc3O)CC2)CC1
175616050,Oc1ccc(Br)cc1CN1CCC(N2CCCCC2)CC1
242040717,CNC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(CCCOC)c1=N
175614422,Oc1ccc(Br)cc1CN1CCC(N2CCCCCC2)CC1
124354053,CCCCCn1c(=N)c(C(=O)NCc2ccc(F)cc2)cc2c(=O)n3cccc(C)c3nc21
16981840,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(OC)c(OC)c3)c(=O)n2C1c1ccc(OC)c(OC)c1
16965698,CCN(CC)c1ccc2cc(-c3csc(/C=C/c4ccccc4)n3)c(=O)oc2c1
16975382,COCCCNC(=O)c1cc2c(=O)n3ccccc3nc2n(Cc2ccc(C)cc2)c1=N
17100306,CN(C)c1ccc(/C=N/c2ccc(S(=O)(=O)N3CCCC3)cc2)cc1
16982331,CSc1ccc(-c2nc(-c3ccc(Sc4ccccc4)cc3)c(-c3ccccc3)[nH]2)cc1
17102706,Cc1cc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)c3ccc(-c4ccccc4)cc3)cc2)no1
17100679,Cc1cc(NC(=O)c2ccccc2I)no1
118051433,O=C(NC(=S)NC1CCN(Cc2ccccc2)CC1)c1ccccc1
16981837,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(OC)c(OCc4ccccc4)cc3[N+](=O)[O-])c(=O)n2C1c1ccc(Cl)cc1
16965697,O=c1oc2ccc3ccccc3c2cc1-c1csc(/C=C/c2ccccc2)n1
17110448,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4cc(Br)ccc4OC(C)=O)c(=O)n32)cc1
124352566,COCCNC(=O)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1
16977324,CCCn1c(=N)c(C(=O)Nc2ccc(OCC)cc2)cc2c(=O)n3cccc(C)c3nc21
17104641,CC(C)C(=O)NC(=S)Nc1ccc(Cl)c(Cl)c1
124752751,CCCn1c(=N)c(C(=O)NCCc2ccc(OC)c(OC)c2)cc2c(=O)n3cccc(C)c3nc21
17109960,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc(I)c(O)c(OC)c3)c(=O)n2C1c1ccc(Br)cc1
17077538,CCN(CC)c1ccc(NC(=O)Nc2cccc(Cl)c2)cc1
17077137,O=C(Nc1cccc(Cl)c1)Nc1c(F)c(F)c(F)c(F)c1F
17110463,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccccc4OC(C)=O)c(=O)n32)cc1
17119298,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc([N+](=O)[O-])c3O)c(=O)n2C1c1ccc(OC)cc1
17121326,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cc([N+](=O)[O-])cc(OCC)c3O)c(=O)n2C1c1ccccc1
17121345,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc4ccccc4n3Cc3ccc([N+](=O)[O-])cc3)c(=O)n2C1c1ccc(OC)cc1
16981832,C=CCOc1c(I)cc(/C=c2/sc3n(c2=O)C(c2ccc(OC)cc2)C(C(=O)OCC)=C(C)N=3)cc1OC
16974705,Cc1cccn2c(=O)c3cc(C(=O)N4CCCCC4)c(=N)n(CC4CCCO4)c3nc12
17130678,CCCCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C/c4ccc(C(=O)O)cc4)c(=O)n32)cc1OC
16981827,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(OCc4ccccc4)c(OC)c3)c(=O)n2C1c1ccc(OC)cc1
126920866,CCCn1c(=N)c(C(=O)NC)cc2c(=O)n3cccc(C)c3nc21
17110455,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccc(O)c(Br)c4)c(=O)n32)cc1
17110454,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4ccc(Br)o4)c(=O)n32)cc1
16967656,COc1ccc(-n2c(C)c(C(C)=O)c3cc(OC(=O)c4ccc(-c5ccccc5)cc4)ccc32)cc1
124752681,Cc1cccn2c(=O)c3cc(C(=O)NCc4ccc(F)cc4)c(=N)n(CC4CCCO4)c3nc12
92090346,COc1ccc(/C=N\Nc2ncc(-c3ccc([N+](=O)[O-])cc3)cn2)cc1
17110487,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(N(CC)CC)cc3O)c(=O)n2C1c1ccc(OC)c(OCC)c1
16981823,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(-c4ccc([N+](=O)[O-])cc4Cl)o3)c(=O)n2C1c1ccc(OC)cc1
16981817,C=CCOc1c(Br)cc(/C=c2/sc3n(c2=O)C(c2ccc(Cl)cc2)C(C(=O)OCC)=C(C)N=3)cc1OC
17110473,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C/c4cc(OC)c(OC)cc4OC)c(=O)n32)cc1
164169338,CCc1ccc(C(=O)NCCNC(=O)c2cccs2)cc1
17112610,COc1cc(C(=O)Oc2cccc3ccccc23)cc(OC)c1OC
17110447,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C\c4cccs4)c(=O)n32)cc1
125269568,CCOc1ccccc1OCCNC(=O)c1cccs1
16981810,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)cc(I)c3O)c(=O)n2C1c1ccc(Cl)cc1
118051417,CC(C)C(=O)NC(=S)NC1CCN(Cc2ccccc2)CC1
277299981,CCc1ccccc1NC1=NC(=O)/C(=C/c2ccc(OC)cc2)S1
17047833,CCOCCCNC(=O)c1cccs1
17110990,COc1ccc(NC(=S)NC(=O)c2cccc(Cl)c2)cc1OC
17126279,C=CCc1cc(/C=c2/sc3n(c2=O)C(c2ccc(OC)cc2OC)C(C(=O)OCC)=C(C)N=3)cc(OC)c1O
17048608,O=C1NC2=C(C(=O)c3ccccc32)C(c2ccc(Cl)cc2)S1
16981800,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)c(OC)c(I)c3)c(=O)n2C1c1ccc(Cl)cc1
16981510,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc(I)cc(I)c3O)c(=O)n2C1c1ccccc1
17093703,C=CCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C/c4cc(OC)c(O)cc4Br)c(=O)n32)cc1OCC
124752205,CCOC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(CCc2ccc(OC)cc2)c1=N
26513071,C=CCOc1ccc(CNCC(O)c2ccccc2)cc1OC
16981094,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(I)cc3)c(=O)n2C1c1ccccc1
17129633,COc1ccc(/N=C2/S/C(=C\c3ccc(OCc4ccccc4F)cc3)C(=O)N2C)cc1
17121344,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc4ccccc4n3Cc3ccccc3[N+](=O)[O-])c(=O)n2C1c1ccc(OC)cc1
17121335,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4ccccc4I)c(OC)c3)c(=O)n2C1c1ccc(OC)cc1
16997986,CCC(=O)NC(=S)Nc1ccc(Cl)c(Cl)c1
17119297,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc([N+](=O)[O-])c3O)c(=O)n2C1c1ccc(N(C)C)cc1
16974536,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cccc(Cl)c3)c(=O)n2C1c1ccc(OC(C)=O)cc1
124353951,COc1ccc(CCn2c(=N)c(C(=O)NC(C)C)cc3c(=O)n4cccc(C)c4nc32)cc1OC
17121325,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OC(=O)c4cccc(C)c4)cc3)c(=O)n2C1c1ccccc1
49843887,Cc1c(Cl)cccc1-c1ccc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1
16974528,COC(=O)C1=C(C)N=c2s/c(=C/c3cccc(OC(C)=O)c3)c(=O)n2C1c1ccc(OC)cc1
17074619,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc([N+](=O)[O-])cc3)c(=O)n2C1c1ccc(OC)cc1OC
16974457,C=CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(C)o3)c(=O)n2C1c1ccc(Cl)cc1
17035231,C#CCOc1c(/C=c2\sc3n(c2=O)C(c2ccccc2Cl)C(C(=O)OCC)=C(C)N=3)cc(Br)cc1OC
126496404,CC(O)CNCCNCc1ccc(C(C)C)cc1
26513046,CCN(CC)c1ccc(CNCC(O)c2ccccc2)cc1
24711859,CN(C)c1ccc(CNCC(O)c2ccccc2)cc1
17024887,COc1ccc(/C=C2\SC(N3CCCC3)=NC2=O)cc1
124752350,COc1ccc(CCn2c(=N)c(C(=O)NCc3ccco3)cc3c(=O)n4ccccc4nc32)cc1OC
17119229,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc([N+](=O)[O-])ccc3N3CCCCC3)c(=O)n2C1c1cccc(OC)c1
17141970,CNCC(O)Cn1c(C)c(C)c2ccccc21
16970971,Cc1c(C)n(CC(O)CN(C2CCCCC2)C2CCCCC2)c2ccccc12
16970968,Cc1c(C)n(CC(O)CNc2ccc(I)cc2)c2ccccc12
16976518,COCCNC(=O)c1cc2c(=O)n3ccccc3nc2n(CCO)c1=N
17117642,Cc1cccc(NC(c2ccc(OCc3ccccc3)cc2)c2ccc3ccc(C)nc3c2O)n1
16970944,Cc1c(C)n(CC(O)CN2CCCCC2)c2ccccc12
175615924,OCCN1CCN(C2CCN(Cc3cc(Br)ccc3O)CC2)CC1
242041010,CCCCCCNC(=O)CCCOc1ccc(C)cc1C
118052189,CCCCNC(=O)c1ccc(NC(=O)c2ccco2)cc1
17109947,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(CC)CC)cc3O)c(=O)n2C1c1ccc(Br)cc1
17136312,COc1cc(-c2nc(-c3ccccc3)c(-c3ccccc3)[nH]2)cc(OC)c1OC
17104767,C=CCN(CC=C)S(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccco2)cc1
17104720,C=CCN(CC=C)S(=O)(=O)c1ccc(NC(=O)c2ccco2)cc1
252455096,COc1ccc(CNCCc2ccc(Cl)cc2)cc1
17103697,CN(C)S(=O)(=O)c1ccc(NC(=S)NC(=O)c2ccco2)cc1
17101176,O=C(Nc1ccc(S(=O)(=O)Nc2ccc(I)cc2)cc1)c1ccco1
17135795,CCc1c(C(=O)c2ccc(C)cc2)oc2c(C)c3oc(=O)cc(C)c3cc12
17019619,CN(C)c1ccc(NC(=O)c2ccco2)cc1
16975376,COC(=O)c1cc2c(=O)n3cccc(C)c3nc2n(Cc2ccc(C)cc2)c1=N
17130673,CCCCOc1ccc(C2C(C(=O)OCC)=C(C)N=c3s/c(=C/c4ccc(OC)cc4OC)c(=O)n32)cc1OC
16998064,CCCCCC(=O)NC(=S)Nc1ccc(NC(=O)c2ccco2)cc1
16982269,CSc1ccc(-c2nc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)[nH]2)cc1
16987250,CCCCCOC(=O)c1ccc(NC(=O)c2ccco2)cc1
17117120,Cc1ccnc(NC(c2ccc(C(C)C)cc2)c2ccc3cccnc3c2O)c1
17121333,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(OCc4ccccc4[N+](=O)[O-])cc3)c(=O)n2C1c1ccc(OC)cc1
17119243,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cc([N+](=O)[O-])ccc3N3CCN(C)CC3)c(=O)n2C1c1ccc(Cl)cc1
17104787,CCOc1ccccc1NC(=S)NC(=O)c1ccco1
16987235,COc1ccc(/C=N/Nc2nc(Nc3ccc([N+](=O)[O-])cc3)nc(N3CCCCC3)n2)cc1
17144852,OCCCNc1c2c(nc3ccccc13)CCCC2
17126059,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OC(C)=O)c(OC)c3)c(=O)n2C1c1ccc(OCC)cc1
17130703,C#CCOc1ccc2ccccc2c1/C=c1\sc2n(c1=O)C(c1cc(OC)ccc1OC)C(C(=O)OCC)=C(C)N=2
17052284,COc1cccc(C(=O)Nc2ccc(-c3cc4ccccc4oc3=O)cc2)c1
172543136,CN(C)CCNCc1ccc(-c2cc(Cl)cc(Cl)c2)o1
172543130,CCCCNCc1ccc(-c2ccc(OC)c(Cl)c2)o1
118052472,Fc1ccc(-c2ccc(CNCCOc3ccccn3)o2)cc1Cl
92729539,Fc1ccc(-c2ccc(CNCCCn3ccnc3)o2)cc1Cl
92729418,CCN(CC)CCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
17067236,Cc1cccc(NC(c2cccc(Cl)c2)c2ccc3cccnc3c2O)n1
56364975,CCOCCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
56364957,CC(O)c1ccc(-c2ccc(CNCCCN(C)C)o2)cc1
17066474,Cc1cc(C)c(C(Nc2ccccn2)c2ccc3cccnc3c2O)c(C)c1
26513251,CNCCCNCc1ccc(-c2ccc(C)c(Cl)c2)o1
26513250,CCN(CC)CCNCc1ccc(-c2ccc(C)c(Cl)c2)o1
26513225,COc1ccc(-c2ccc(CNCCN(C)C)o2)cc1Cl
26513212,Cc1ccc(-c2ccc(CNCCO)o2)cc1Cl
175614198,O=C(COc1ccc(Cl)cc1Cl)NO
26513181,Cc1ccc(-c2ccc(CNCCCN(C)C)o2)cc1Cl
26513170,Cc1ccc(-c2ccc(CNCCN(C)C)o2)cc1Cl
124751960,CCCn1c(=N)c(C(=O)NCc2ccc(OC)cc2)cc2c(=O)n3cccc(C)c3nc21
24712072,COCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
24712070,Fc1ccc(-c2ccc(CNCCN3CCOCC3)o2)cc1Cl
17073830,CCOC(=O)COc1c(Br)cc(C2C(C(=O)OCC)=C(C)NC(C)=C2C(=O)OCC)cc1OC
24712021,NS(=O)(=O)c1ccc(CCNCc2ccc(-c3ccc(F)c(Cl)c3)o2)cc1
17147527,COc1ccccc1/C=C1\SC(Nc2cc(Cl)cc(Cl)c2)=NC1=O
17109903,C=CCOc1ccc(/C=c2\sc3n(c2=O)C(c2ccc(N(C)C)cc2)C(C(=O)OCC)=C(C)N=3)cc1
24711943,Cc1cc(Br)ccc1-c1ccc(CNCCCN(C)C)o1
24711894,CN(C)CCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
24711882,CC(O)CNCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
17089388,CCCCCOc1ccc(C(O)(C(C)C)C(CN2CCOCC2)c2ccccc2)cc1
24711849,CN(C)CCNCc1ccc(-c2cc(Cl)ccc2Cl)o1
125269905,O=C(CCCOc1ccc(Cl)cc1Cl)NCCc1cccs1
24711842,Fc1ccc(-c2ccc(CNCCCN3CCOCC3)o2)cc1Cl
17089313,CCCCCOc1ccc(C(O)(CC(C)C)C(CN2CCOCC2)c2ccccc2)cc1
16974707,N=c1c(C(=O)NCCc2ccccc2)cc2c(=O)n3ccccc3nc2n1Cc1ccco1
17135857,CCc1c(C(=O)c2ccccc2)oc2c(C)c3oc(=O)cc(C)c3cc12
17109958,CCOC(=O)C1=C(C)N=c2s/c(=C\c3ccc(N(C)C)c(Br)c3)c(=O)n2C1c1ccc(Br)cc1
17119296,CCOC(=O)C1=C(C)N=c2s/c(=C/c3cccc([N+](=O)[O-])c3O)c(=O)n2C1c1ccccc1
16982266,COc1ccc(-c2nc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(-c4ccccc4)cc3)[nH]2)cc1
24379709,CN(C)CCNCc1ccc(-c2ccc(Cl)cc2)o1
24379649,OCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
17138696,O=C(CCCOc1ccc(Cl)cc1Cl)NCc1ccccc1
24379532,CNCCCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
24379497,CN(C)CCNCc1ccc(-c2ccc(F)cc2)o1
24379491,CC(O)c1ccc(-c2ccc(CNCCN(C)C)o2)cc1
24379487,CN(C)CCNCc1ccc(-c2ccc(F)c(Cl)c2)o1
22397777,COc1cc(CNCCNc2ccnc3cc(Cl)ccc23)ccc1OCc1ccc(Cl)nc1
24379462,CN(C)CCNCc1ccc(-c2cccc(Cl)c2)o1
24379454,CN(C)CCNCc1ccc(-c2ccccc2)o1
